"year","age","status","education","jobclass","insurance","wage"
2008,56,"married","2.highschool","industrial","no",94.0727147457005
2005,28,"married","3.bachelor","industrial","yes",96.9340904570115
2008,41,"married","5.phd","IT","yes",276.778413321176
2009,22,"married","3.bachelor","industrial","no",32.3664131748549
2004,37,"divorced","3.bachelor","industrial","yes",84.450253670189
2006,18,"never married","1.primary","industrial","no",65.1108537153447
2004,37,"never married","4.master","IT","no",84.7183897030478
2007,43,"married","4.master","industrial","yes",167.706575552614
2008,49,"married","2.highschool","IT","yes",94.0727147457005
2005,36,"married","4.master","industrial","yes",134.705375118879
2007,47,"married","5.phd","industrial","no",81.2832532842527
2003,52,"married","4.master","industrial","yes",134.705375118879
2009,34,"married","3.bachelor","industrial","no",114.475713290347
2004,62,"married","4.master","IT","yes",130.982177377461
2007,44,"married","1.primary","industrial","yes",104.921506533664
2005,48,"married","1.primary","industrial","yes",152.216806827106
2007,51,"married","2.highschool","IT","yes",124.720446242886
2009,35,"never married","4.master","industrial","yes",148.413159102577
2003,42,"married","2.highschool","industrial","no",89.2428846644714
2005,34,"never married","4.master","industrial","yes",82.6796372966372
2003,50,"married","4.master","industrial","yes",94.0727147457005
2006,50,"divorced","4.master","IT","yes",153.457515308961
2004,55,"married","4.master","IT","no",46.7632687977187
2009,56,"married","2.highschool","industrial","yes",129.453644576626
2005,50,"married","2.highschool","IT","yes",130.982177377461
2009,44,"married","4.master","IT","no",94.0727147457005
2005,30,"married","4.master","IT","yes",99.6894636984864
2005,34,"married","4.master","IT","yes",128.680488220624
2007,50,"divorced","2.highschool","IT","yes",73.7757432746946
2004,51,"married","4.master","IT","no",110.782650276254
2003,53,"married","3.bachelor","IT","no",99.6894636984864
2004,40,"never married","5.phd","IT","yes",91.6992261117042
2006,34,"married","2.highschool","IT","yes",82.6796372966372
2006,36,"married","3.bachelor","industrial","yes",118.884359339886
2005,44,"married","3.bachelor","IT","yes",148.413159102577
2008,54,"married","2.highschool","industrial","no",95.2307125669819
2008,36,"married","4.master","industrial","no",163.515863976238
2006,62,"married","5.phd","IT","yes",279.501781963737
2008,33,"never married","5.phd","IT","no",114.475713290347
2004,44,"never married","2.highschool","industrial","no",102.870246933215
2005,80,"never married","2.highschool","IT","no",87.9810327856054
2005,45,"married","2.highschool","IT","no",87.9810327856054
2008,58,"divorced","4.master","IT","yes",70.4760196469445
2004,51,"married","3.bachelor","industrial","no",101.82435207568
2005,60,"married","3.bachelor","IT","yes",277.601417511009
2007,33,"married","1.primary","industrial","no",87.9810327856054
2006,28,"never married","3.bachelor","IT","yes",104.921506533664
2004,37,"married","4.master","industrial","yes",127.115743812184
2006,56,"married","3.bachelor","IT","yes",99.6894636984864
2009,59,"married","5.phd","IT","yes",171.765132627508
2004,56,"married","2.highschool","IT","yes",75.0431540173516
2003,34,"married","1.primary","industrial","yes",72.1504556815713
2004,37,"never married","2.highschool","industrial","yes",34.6074177301288
2009,36,"married","4.master","industrial","yes",94.0727147457005
2008,45,"married","4.master","IT","yes",176.989650489877
2006,36,"married","5.phd","IT","no",140.398200161944
2008,23,"never married","3.bachelor","IT","no",27.1405792079024
2003,56,"married","2.highschool","IT","yes",127.115743812184
2005,33,"married","3.bachelor","industrial","no",114.475713290347
2009,48,"married","1.primary","industrial","yes",127.115743812184
2008,28,"never married","2.highschool","industrial","no",82.6796372966372
2008,37,"married","3.bachelor","industrial","yes",101.82435207568
2006,56,"married","2.highschool","IT","no",86.6951548289402
2005,22,"never married","3.bachelor","industrial","no",63.1888610037461
2007,60,"married","2.highschool","industrial","no",114.926521781463
2009,30,"never married","4.master","industrial","no",81.2832532842527
2003,50,"married","2.highschool","industrial","yes",101.82435207568
2003,38,"married","5.phd","IT","yes",101.82435207568
2009,55,"married","5.phd","IT","yes",103.181326958727
2006,26,"married","4.master","industrial","yes",113.567089569751
2006,39,"married","3.bachelor","IT","yes",148.413159102577
2003,42,"married","5.phd","IT","yes",148.413159102577
2007,71,"married","4.master","IT","yes",105.69144753053
2008,33,"married","3.bachelor","IT","yes",128.680488220624
2004,49,"never married","2.highschool","industrial","no",51.7514403709426
2005,45,"married","3.bachelor","industrial","no",81.2832532842527
2004,41,"married","5.phd","industrial","yes",158.294621427791
2005,59,"divorced","1.primary","industrial","yes",54.121205395165
2004,33,"married","4.master","IT","yes",127.115743812184
2009,47,"never married","1.primary","industrial","no",71.6867436659172
2006,34,"married","3.bachelor","IT","yes",145.143601176911
2007,23,"married","3.bachelor","IT","no",94.0727147457005
2009,32,"married","2.highschool","industrial","yes",127.901232979118
2009,30,"married","4.master","IT","yes",102.870246933215
2006,54,"married","2.highschool","IT","no",89.4924795180001
2009,46,"married","3.bachelor","industrial","yes",104.921506533664
2005,52,"married","4.master","IT","yes",137.590142766506
2008,50,"married","2.highschool","industrial","no",176.989650489877
2007,57,"married","2.highschool","industrial","yes",97.4932940453934
2005,46,"married","3.bachelor","industrial","yes",100.764272842107
2005,30,"never married","3.bachelor","IT","no",81.2832532842527
2006,32,"never married","3.bachelor","industrial","no",56.9055391446732
2008,53,"married","3.bachelor","industrial","no",105.927810775063
2005,48,"married","4.master","industrial","yes",138.299126920883
2003,31,"married","3.bachelor","IT","yes",108.874525834712
2003,50,"married","2.highschool","industrial","no",76.8936025176112
2004,41,"married","4.master","industrial","yes",109.833985642199
2008,47,"married","2.highschool","industrial","yes",94.0727147457005
2004,37,"married","2.highschool","IT","yes",75.3556793180091
2004,24,"never married","3.bachelor","IT","yes",74.5711617723683
2004,53,"married","1.primary","industrial","yes",81.2832532842527
2004,39,"divorced","2.highschool","industrial","no",95.2307125669819
2007,47,"married","3.bachelor","industrial","yes",145.143601176911
2006,36,"married","4.master","IT","yes",140.398200161944
2006,34,"married","4.master","IT","yes",148.413159102577
2004,45,"married","3.bachelor","IT","no",99.6894636984864
2003,60,"married","1.primary","industrial","no",59.0970640815891
2006,43,"married","1.primary","IT","yes",118.884359339886
2009,20,"never married","2.highschool","industrial","no",64.3510245722738
2008,27,"never married","4.master","industrial","yes",133.232350826567
2004,35,"divorced","2.highschool","industrial","no",59.0970640815891
2008,50,"married","2.highschool","industrial","yes",104.921506533664
2009,56,"married","2.highschool","industrial","no",60.1541246622441
2008,19,"never married","3.bachelor","industrial","no",30.9237526933873
2006,35,"married","4.master","IT","no",109.833985642199
2005,23,"never married","1.primary","industrial","no",65.1108537153447
2003,45,"widowed","2.highschool","industrial","yes",94.0727147457005
2004,54,"divorced","1.primary","IT","no",65.1108537153447
2008,43,"never married","2.highschool","IT","yes",87.9810327856054
2008,42,"married","5.phd","industrial","yes",176.989650489877
2005,51,"married","4.master","IT","yes",189.244162932803
2007,49,"never married","4.master","IT","yes",79.8549003093467
2006,48,"married","2.highschool","IT","yes",111.185461930226
2005,50,"divorced","4.master","industrial","yes",118.884359339886
2006,37,"married","4.master","industrial","yes",81.2832532842527
2005,38,"married","5.phd","industrial","yes",186.876677628007
2009,58,"married","4.master","IT","no",154.68529299563
2005,41,"married","1.primary","industrial","yes",124.720446242886
2006,51,"married","4.master","IT","yes",277.79948020565
2006,51,"married","3.bachelor","IT","no",99.5919888162707
2006,44,"married","1.primary","IT","yes",87.9810327856054
2003,43,"married","4.master","IT","yes",114.475713290347
2004,34,"married","3.bachelor","industrial","no",145.143601176911
2005,43,"married","4.master","industrial","yes",138.299126920883
2004,59,"married","4.master","industrial","yes",256.400649562425
2004,61,"divorced","2.highschool","industrial","yes",113.567089569751
2008,40,"married","1.primary","industrial","yes",118.019753340006
2009,49,"married","3.bachelor","IT","yes",104.921506533664
2003,55,"married","4.master","industrial","yes",130.982177377461
2005,54,"married","5.phd","IT","yes",123.089699847943
2004,41,"married","2.highschool","IT","yes",109.833985642199
2006,29,"married","2.highschool","industrial","yes",109.833985642199
2009,66,"married","2.highschool","IT","no",138.299126920883
2006,61,"married","5.phd","IT","yes",107.433970610403
2003,34,"divorced","2.highschool","industrial","yes",105.927810775063
2007,41,"never married","2.highschool","industrial","yes",121.430313822622
2004,48,"divorced","1.primary","IT","yes",85.3839403789827
2005,26,"never married","4.master","industrial","yes",91.6992261117042
2006,54,"divorced","3.bachelor","IT","no",90.4819133566401
2008,44,"married","2.highschool","industrial","yes",104.921506533664
2008,60,"divorced","4.master","IT","yes",147.116689159978
2008,57,"married","2.highschool","industrial","no",81.2832532842527
2009,53,"married","2.highschool","IT","yes",107.903923866877
2007,54,"divorced","5.phd","IT","no",118.884359339886
2009,37,"married","4.master","IT","yes",104.921506533664
2008,62,"married","2.highschool","IT","yes",127.115743812184
2003,40,"married","3.bachelor","IT","yes",87.9810327856054
2008,39,"married","2.highschool","IT","yes",111.720849360989
2005,55,"never married","2.highschool","industrial","yes",81.2832532842527
2006,57,"married","4.master","IT","yes",123.089699847943
2003,45,"married","4.master","industrial","yes",176.989650489877
2003,41,"married","4.master","industrial","no",82.6796372966372
2007,28,"never married","3.bachelor","industrial","no",102.766280877288
2003,58,"married","5.phd","industrial","yes",120.589436530402
2008,47,"never married","5.phd","IT","yes",141.77517233318
2007,60,"never married","5.phd","IT","yes",106.921814091211
2003,26,"never married","4.master","IT","yes",268.266292012557
2006,52,"married","3.bachelor","industrial","yes",109.833985642199
2008,31,"married","3.bachelor","industrial","yes",99.6894636984864
2007,63,"married","5.phd","industrial","yes",200.543262324662
2005,42,"married","2.highschool","industrial","no",109.833985642199
2009,30,"never married","5.phd","IT","yes",125.525498433836
2007,52,"married","3.bachelor","IT","yes",114.475713290347
2005,38,"married","5.phd","IT","yes",160.642475408263
2008,29,"married","1.primary","industrial","yes",99.6894636984864
2007,42,"married","4.master","IT","no",160.642475408263
2007,57,"married","4.master","IT","yes",125.525498433836
2005,46,"married","3.bachelor","industrial","yes",133.232350826567
2003,21,"never married","1.primary","industrial","no",75.0431540173516
2005,34,"divorced","3.bachelor","industrial","yes",109.833985642199
2008,39,"never married","2.highschool","industrial","yes",63.1888610037461
2006,26,"never married","3.bachelor","industrial","yes",95.2307125669819
2004,42,"divorced","1.primary","IT","yes",111.720849360989
2004,48,"married","3.bachelor","IT","no",78.3924668009837
2009,54,"married","2.highschool","industrial","yes",99.6894636984864
2003,80,"married","2.highschool","industrial","no",82.6796372966372
2006,37,"married","2.highschool","industrial","yes",78.3924668009837
2007,31,"never married","3.bachelor","IT","no",81.2832532842527
2003,41,"separated","2.highschool","IT","no",70.8150386167557
2004,37,"married","4.master","IT","yes",148.413159102577
2003,43,"never married","4.master","IT","yes",130.602227520314
2004,54,"married","4.master","IT","no",200.543262324662
2004,39,"married","5.phd","IT","yes",148.413159102577
2004,45,"married","2.highschool","IT","no",87.9810327856054
2007,21,"never married","2.highschool","IT","no",96.1440722120499
2005,59,"married","3.bachelor","industrial","yes",104.921506533664
2007,29,"never married","4.master","industrial","no",62.2386812563875
2009,29,"married","4.master","IT","no",137.590142766506
2005,33,"never married","1.primary","IT","yes",87.9810327856054
2003,45,"married","4.master","industrial","yes",155.900506146767
2008,53,"divorced","5.phd","industrial","yes",176.989650489877
2003,63,"married","4.master","industrial","yes",123.089699847943
